,id,tags,title
1889,8976,"on a flight from los angeles to new york, oliver and emily make a connection, only to decide that they are poorly suited to be together. over the next seven years, however, they are reunited time and time again, they go from being acquaintances to close friends to ... lovers? newyork shyness career flight romanticcomedy travel malefemalerelationship losangeles comedy ashtonkutcher amandapeet aimeegarcia nigelcole",A Lot Like Love
1890,319888,"inspired by true events, eddie the eagle is a feel-good story about michael ""eddie"" edwards (taron egerton), an unlikely but courageous british ski-jumper who never stopped believing in himself - even as an entire nation was counting him out. with the help of a rebellious and charismatic coach (played by hugh jackman), eddie takes on the establishment and wins the hearts of sports fans around the world by making an improbable and historic showing at the 1988 calgary winter olympics. underdog olympicgames skijump biography sport basedontruestory britain skiing feelgood comedy drama history taronegerton hughjackman christopherwalken dexterfletcher",Eddie the Eagle
1891,9469,a basketball player's father must try to convince him to go to a college so he can get a shorter sentence. prison fathersonrelationship homicide begnadigung releasefromprison forgiveness college basketball independentfilm drama denzelwashington rayallen millajovovich spikelee,He Got Game
1892,1909,"john arnold demarco is a man who believes he is don juan, the greatest lover in the world. clad in a cape and mask, demarco undergoes psychiatric treatment with dr. jack mickler to cure him of his apparent delusion. but the psychiatric sessions have an unexpected effect on the psychiatric staff and, most profoundly, dr mickler, who rekindles the romance in his complacent marriage. sexaddiction love mentalinstitution patient psychiatrist donjuan romance drama comedy johnnydepp marlonbrando fayedunaway jeremyleven",Don Juan DeMarco
1893,22971,sergeant john tyree is home on a 2 week leave from germany. he meets savannah after he dives into the ocean to retrieve savannah's purse that had fallen off the pier. john falls in love with savannah who is a student on spring break helping build a house for habitat for humanity. a romance occurs and savannah falls deeply in love with john. she promises to write john overseas until he returns. basedonnovel army love u.s.soldier drama romance war amandaseyfried channingtatum henrythomas lassehallström,Dear John
1894,34813,"a tale of double cross and revenge, centered upon the members of an elite u.s. special forces unit sent into the bolivian jungle on a search and destroy mission. the team-clay, jensen, roque, pooch and cougar -find themselves the target of a lethal betrayal instigated from inside by a powerful enemy known only as max. presumed dead, the group makes plans to even the score when they're joined by the mysterious aisha, a beautiful operative with her own agenda. working together, they must remain deep undercover while tracking the heavily-guarded max, a ruthless man bent on embroiling the world in a new high-tech global war. hospital blackops referencetomacgyver suckedintojetengine action adventure crime mystery thriller jeffreydeanmorgan zoesaldana chrisevans sylvainwhite",The Losers
1895,46261,a young girl sent to live with her father and his new girlfriend discovers creatures in her new home who want to claim her as one of their own. monster remake creature bathtub teeth oldhouse scarylittlepeople fantasy horror thriller katieholmes guypearce baileemadison troynixey,Don't Be Afraid of the Dark
1896,10431,"fbi agent jack crawford is out for revenge when his partner is killed and all clues point to the mysterious assassin rogue. but when rogue turns up years later to take care of some unfinished business, he triggers a violent clash of rival gangs. will the truth come out before it's too late? and when the dust settles, who will remain standing? fbi revenge fbiagent action thriller crime jetli jasonstatham johnlone philipg.atwell",War
1897,8051,a beleaguered small-business owner gets a harmonium and embarks on a romantic journey with a mysterious woman. shyness brothersisterrelationship businessman comedy drama romance adamsandler emilywatson philipseymourhoffman paulthomasanderson,Punch-Drunk Love
1898,9352,"when scott learns that his longtime cyber-buddy from berlin is a gorgeous young woman, he and his friends embark on a trip across europe. paris berlin alcohol sex nudity adventure penpals travel nudism marijuana teenager duringcreditsstinger comedy scottmechlowicz jacobpitts michelletrachtenberg jeffschaffer",EuroTrip
1899,10167,this movie tells the story of a man who goes undercover in a hi-tech prison to find out information to help prosecute those who killed his wife. while there he stumbles onto a plot involving a death-row inmate and his $200 million stash of gold. resistance undercover alcatraz stolenmoney crime action thriller stevenseagal morrischestnut jarule donmichaelpaul,Half Past Dead
1900,18147,five disparate kids snowed in at the airport on christmas eve learn some lessons about friendship when they launch a bid to get back to their families and outsmart a disgruntled airport official who wants to keep them grounded. holiday comedy family lewisblack wilmervalderrama tylerjameswilliams paulfeig,Unaccompanied Minors
1901,17170,"a young kid from kansas moves to new york to work on a magazine. he gets caught up in the world of drink and drugs, and starts a steady decline. the only hope is the cousin of one of his drinking partners, can she pull him through it ? magazine writer drug fashionshow drama michaelj.fox kiefersutherland phoebecates jamesbridges","Bright Lights, Big City"
1902,18975,"one of puppet-maker geppetto's creations comes magically to life. this puppet, pinocchio, has one major desire and that is to become a real boy someday. in order to accomplish this goal he has to learn to act responsibly. this film shows you the adventures on which he learns valuable lessons. italy fathersonrelationship pinocchio love school crime havingfun poorpeople boys animation family fantasy martinlandau jonathantaylorthomas genevièvebujold stevebarron",The Adventures of Pinocchio
